"subj_idx","trial_num","stim","rt","response","age"
"12416_13",3,"None",8633,0,3.75
"12416_13",4,"None",4081,0,3.75
"12416_13",5,"All",7612,1,3.75
"12416_13",6,"Some",3498,0,3.75
"12416_13",7,"None",4975,0,3.75
"12416_13",8,"None",3566,0,3.75
"12416_13",9,"Some",4527,0,3.75
"12416_13",10,"Some",3913,0,3.75
"12416_13",11,"All",5436,1,3.75
"12416_13",12,"All",4016,1,3.75
"12416_13",13,"Some",4051,0,3.75
"12416_13",14,"Some",3557,0,3.75
"12416_13",15,"Some",3350,0,3.75
"12416_13",16,"None",9240,0,3.75
"12416_13",17,"Some",3296,0,3.75
"12416_13",18,"All",3773,1,3.75
"12416_13",19,"None",6108,0,3.75
"12416_13",20,"Some",6293,0,3.75
"12416_13",21,"None",3117,0,3.75
"12416_13",22,"All",2017,1,3.75
"12416_13",23,"None",4793,0,3.75
"12416_13",24,"All",2123,1,3.75
"12416_13",25,"None",3622,0,3.75
"12416_13",26,"All",4239,1,3.75
"12416_13",27,"All",2040,1,3.75
"12416_13",28,"Some",4427,0,3.75
"12416_13",29,"All",4596,1,3.75
"12416_13",30,"Some",1611,0,3.75
"12416_14",1,"Some",3754,0,3.96
"12416_14",2,"Some",8784,0,3.96
"12416_14",3,"All",3747,0,3.96
"12416_14",4,"All",2545,1,3.96
"12416_14",5,"None",2874,0,3.96
"12416_14",6,"All",956,1,3.96
"12416_14",7,"Some",1827,0,3.96
"12416_14",8,"All",1797,1,3.96
"12416_14",9,"None",1213,0,3.96
"12416_14",10,"All",1158,1,3.96
"12416_14",11,"Some",1267,0,3.96
"12416_14",12,"None",1047,0,3.96
"12416_14",13,"None",1030,0,3.96
"12416_14",14,"Some",855,0,3.96
"12416_14",15,"All",1176,1,3.96
"12416_14",16,"None",1657,0,3.96
"12416_14",17,"All",1037,1,3.96
"12416_14",18,"Some",1414,0,3.96
"12416_14",19,"None",1708,0,3.96
"12416_14",20,"Some",832,0,3.96
"12416_14",21,"All",1997,1,3.96
"12416_14",22,"Some",987,0,3.96
"12416_14",23,"None",1203,0,3.96
"12416_14",24,"Some",1411,0,3.96
"12416_14",25,"All",1460,1,3.96
"12416_14",26,"Some",2192,0,3.96
"12416_14",27,"None",2076,0,3.96
"12416_14",28,"None",1276,0,3.96
"12416_14",29,"None",1425,0,3.96
"12416_14",30,"All",1152,1,3.96
"12416_15",1,"All",3078,1,3.96
"12416_15",2,"None",3861,0,3.96
"12416_15",3,"None",2201,1,3.96
"12416_15",4,"All",2136,1,3.96
"12416_15",5,"None",1419,1,3.96
"12416_15",6,"Some",2204,0,3.96
"12416_15",7,"None",1821,1,3.96
"12416_15",8,"Some",3409,0,3.96
"12416_15",9,"Some",1720,0,3.96
"12416_15",10,"All",1893,1,3.96
"12416_15",11,"All",1027,1,3.96
"12416_15",12,"None",1981,1,3.96
"12416_15",13,"Some",1997,0,3.96
"12416_15",14,"All",1111,1,3.96
"12416_15",15,"All",1984,0,3.96
"12416_15",16,"All",1859,1,3.96
"12416_15",17,"Some",1554,0,3.96
"12416_15",19,"Some",1881,0,3.96
"12416_15",20,"Some",1301,0,3.96
"12416_15",21,"All",2114,0,3.96
"12416_15",22,"None",3543,1,3.96
"12416_15",23,"Some",1423,0,3.96
"12416_15",24,"All",1786,1,3.96
"12416_15",25,"None",3568,1,3.96
"12416_15",26,"Some",1796,0,3.96
"12416_15",27,"Some",1312,0,3.96
"12416_15",28,"None",2136,1,3.96
"12416_15",29,"None",2664,1,3.96
"12416_15",30,"None",3473,1,3.96
"TM008",1,"All",10198,1,3.45
"TM008",2,"None",8161,0,3.45
"TM008",3,"None",7577,1,3.45
"TM008",4,"All",3735,0,3.45
"TM008",5,"All",3030,1,3.45
"TM008",7,"None",2088,0,3.45
"TM008",8,"All",13055,1,3.45
"TM008",9,"None",3262,0,3.45
"TM008",10,"All",2741,1,3.45
"TM008",11,"Some",2533,0,3.45
"TM008",13,"All",8370,0,3.45
"TM008",14,"All",1870,1,3.45
"TM008",15,"Some",3930,0,3.45
"TM008",16,"All",3313,1,3.45
"TM008",17,"None",2706,0,3.45
"TM008",18,"Some",4882,0,3.45
"TM008",20,"Some",3308,0,3.45
"TM008",21,"None",1426,0,3.45
"TM008",22,"All",1573,1,3.45
"TM008",23,"Some",4613,0,3.45
"TM008",24,"Some",9751,0,3.45
"TM008",26,"Some",2411,0,3.45
"TM008",27,"Some",2519,0,3.45
"TM008",28,"Some",2055,0,3.45
"TM008",29,"All",1607,1,3.45
"TM008",30,"None",4367,0,3.45
"TM009",1,"All",2379,1,3.44
"TM009",2,"Some",2353,1,3.44
"TM009",3,"None",2089,1,3.44
"TM009",4,"All",2434,1,3.44
"TM009",5,"None",1588,1,3.44
"TM009",6,"All",1313,1,3.44
"TM009",7,"All",1779,1,3.44
"TM009",8,"None",1650,1,3.44
"TM009",9,"All",5471,1,3.44
"TM009",10,"Some",2182,1,3.44
"TM009",11,"None",1940,1,3.44
"TM009",12,"Some",2158,1,3.44
"TM009",13,"None",3306,0,3.44
"TM009",14,"Some",2337,1,3.44
"TM009",15,"All",1608,1,3.44
"TM009",16,"None",2585,1,3.44
"TM009",17,"None",2558,1,3.44
"TM009",18,"Some",1521,1,3.44
"TM009",19,"All",4178,1,3.44
"TM010",1,"None",4408,0,3.27
"TM010",2,"None",2437,0,3.27
"TM010",3,"Some",2340,0,3.27
"TM010",4,"All",5313,1,3.27
"TM010",5,"None",2825,0,3.27
"TM010",6,"None",2366,0,3.27
"TM010",7,"All",7168,1,3.27
"TM010",8,"None",4554,0,3.27
"TM010",9,"All",4040,1,3.27
"TM010",10,"All",4589,1,3.27
"TM010",11,"All",3586,1,3.27
"TM010",12,"Some",6880,0,3.27
"TM010",13,"Some",2493,0,3.27
"TM010",14,"All",1886,0,3.27
"TM010",15,"None",1613,0,3.27
"TM010",16,"Some",2137,0,3.27
"TM010",17,"None",3912,0,3.27
"TM010",18,"All",11265,1,3.27
"TM010",19,"All",3947,1,3.27
"TM010",20,"Some",6055,0,3.27
"TM010",21,"None",2645,0,3.27
"TM010",22,"None",4324,0,3.27
"TM010",23,"All",11218,1,3.27
"TM010",24,"Some",2902,0,3.27
"TM010",25,"Some",4912,1,3.27
"TM010",26,"Some",5405,0,3.27
"TM010",27,"Some",5310,0,3.27
"TM010",28,"All",13138,1,3.27
"TM010",29,"Some",8458,0,3.27
"TM010",30,"None",6305,1,3.27
"12616_2",1,"None",3685,0,3.56
"12616_2",2,"Some",4310,0,3.56
"12616_2",3,"Some",1296,0,3.56
"12616_2",4,"All",2783,1,3.56
"12616_2",5,"None",2661,0,3.56
"12616_2",6,"Some",2245,0,3.56
"12616_2",7,"Some",6096,1,3.56
"12616_2",8,"All",2341,1,3.56
"12616_2",9,"None",2345,0,3.56
"12616_2",10,"Some",2264,0,3.56
"12616_2",11,"Some",1125,0,3.56
"12616_2",12,"None",1856,0,3.56
"12616_2",13,"None",4614,0,3.56
"12616_2",14,"All",2736,1,3.56
"12616_2",15,"Some",1367,0,3.56
"12616_2",16,"All",2499,1,3.56
"12616_2",17,"All",1548,1,3.56
"12616_2",18,"All",1332,1,3.56
"12616_2",19,"Some",3197,0,3.56
"12616_2",20,"All",4238,1,3.56
"12616_2",21,"All",1542,1,3.56
"12616_2",22,"None",4044,0,3.56
"12616_2",23,"Some",1531,0,3.56
"12616_2",24,"None",3868,0,3.56
"12616_2",25,"All",2836,1,3.56
"12616_2",26,"None",1739,0,3.56
"12616_2",27,"All",895,1,3.56
"12616_2",28,"None",3581,0,3.56
"12616_2",29,"Some",2777,0,3.56
"12616_2",30,"None",2068,0,3.56
"12616_3",1,"Some",1809,0,3.96
"12616_3",2,"Some",1497,0,3.96
"12616_3",3,"All",1006,1,3.96
"12616_3",4,"All",730,1,3.96
"12616_3",5,"None",2390,0,3.96
"12616_3",6,"None",2371,0,3.96
"12616_3",7,"Some",1269,0,3.96
"12616_3",8,"All",1148,1,3.96
"12616_3",9,"None",2273,0,3.96
"12616_3",10,"Some",2649,0,3.96
"12616_3",11,"All",1339,1,3.96
"12616_3",12,"Some",4120,0,3.96
"12616_3",13,"Some",1769,0,3.96
"12616_3",14,"Some",2597,0,3.96
"12616_3",15,"All",1391,1,3.96
"12616_3",16,"All",2903,0,3.96
"12616_3",17,"None",9507,0,3.96
"12616_3",18,"None",8020,0,3.96
"12616_3",19,"All",4738,1,3.96
"12616_3",20,"None",3224,0,3.96
"12616_3",21,"None",2704,0,3.96
"12616_3",22,"Some",3439,0,3.96
"12616_3",23,"All",3054,1,3.96
"12616_3",24,"None",5061,0,3.96
"12616_3",25,"Some",2848,0,3.96
"12616_3",26,"All",3377,0,3.96
"12616_3",27,"None",4568,1,3.96
"12616_3",28,"None",4852,1,3.96
"12616_3",29,"Some",3049,0,3.96
"12616_3",30,"All",5553,0,3.96
"TM012",1,"All",4747,1,3.29
"TM012",3,"All",3271,1,3.29
"TM012",4,"All",2227,1,3.29
"TM012",5,"All",2196,1,3.29
"TM012",6,"Some",2368,0,3.29
"TM012",7,"Some",2680,0,3.29
"TM012",8,"None",3814,1,3.29
"TM012",9,"Some",7411,0,3.29
"TM012",10,"All",3132,1,3.29
"TM012",11,"All",2302,1,3.29
"TM012",12,"Some",3417,0,3.29
"TM012",13,"None",3437,0,3.29
"TM012",14,"Some",2014,0,3.29
"TM012",15,"None",2037,1,3.29
"TM012",16,"None",1661,0,3.29
"TM012",17,"None",3602,1,3.29
"TM012",18,"Some",2678,0,3.29
"TM012",19,"Some",2169,0,3.29
"TM012",20,"Some",1432,0,3.29
"TM012",21,"Some",2988,0,3.29
"12716_2",1,"None",8752,1,3.6
"12716_2",2,"None",13659,1,3.6
"12716_2",3,"All",4886,1,3.6
"12716_2",4,"All",2436,1,3.6
"12716_2",6,"Some",2153,0,3.6
"12716_2",7,"Some",5813,0,3.6
"12716_2",8,"None",6633,1,3.6
"12716_2",9,"All",3257,0,3.6
"12716_2",10,"None",7832,1,3.6
"12716_2",11,"Some",4956,1,3.6
"12716_2",12,"None",11788,0,3.6
"12716_2",13,"Some",3656,1,3.6
"12716_2",14,"None",10011,1,3.6
"12716_2",15,"Some",4023,0,3.6
"12716_2",16,"None",3499,1,3.6
"12716_2",17,"Some",4067,0,3.6
"12716_2",18,"Some",4016,1,3.6
"12716_2",19,"Some",6201,0,3.6
"12716_2",20,"All",881,1,3.6
"12716_2",21,"All",1432,1,3.6
"12716_2",22,"All",3798,1,3.6
"12716_2",23,"None",5665,1,3.6
"12716_2",24,"All",1534,0,3.6
"12716_2",25,"All",3937,0,3.6
"12716_2",26,"All",3396,1,3.6
"12716_2",27,"None",7662,0,3.6
"12716_2",28,"All",3777,0,3.6
"12716_2",29,"None",3598,0,3.6
"12716_2",30,"Some",4062,1,3.6
"12716_3",1,"Some",7649,0,3.01
"12716_3",2,"All",3110,0,3.01
"12716_3",3,"Some",2780,0,3.01
"12716_3",4,"None",2626,0,3.01
"12716_3",6,"Some",1627,1,3.01
"12716_3",7,"All",4385,1,3.01
"12716_3",8,"None",1444,0,3.01
"12716_3",9,"Some",3951,1,3.01
"12716_3",10,"None",7236,0,3.01
"12716_3",11,"Some",3799,0,3.01
"12716_3",12,"All",3270,0,3.01
"12716_3",13,"All",4655,0,3.01
"12716_3",14,"Some",6002,0,3.01
"12716_3",15,"None",2901,0,3.01
"12716_3",16,"Some",1665,1,3.01
"12716_3",17,"All",4265,0,3.01
"12716_3",18,"All",8015,1,3.01
"12716_3",19,"All",2279,0,3.01
"12716_3",20,"Some",3402,0,3.01
"12716_3",21,"None",4569,0,3.01
"12716_3",22,"All",2472,0,3.01
"12716_3",23,"None",2493,0,3.01
"12716_3",24,"None",2778,0,3.01
"12716_3",25,"None",4177,1,3.01
"12716_3",26,"Some",7475,0,3.01
"12716_3",27,"All",2894,0,3.01
"12716_3",28,"None",2816,0,3.01
"12716_3",29,"None",3949,1,3.01
"12716_3",30,"Some",1366,1,3.01
"12816_1",1,"All",1581,1,4.8
"12816_1",2,"Some",1678,0,4.8
"12816_1",3,"None",5090,1,4.8
"12816_1",4,"All",1576,1,4.8
"12816_1",5,"Some",4565,1,4.8
"12816_1",6,"Some",4304,1,4.8
"12816_1",7,"None",11026,0,4.8
"12816_1",8,"All",3451,1,4.8
"12816_1",9,"Some",3214,1,4.8
"12816_1",10,"Some",1750,1,4.8
"12816_1",11,"All",1965,1,4.8
"12816_1",12,"All",8028,1,4.8
"12816_1",13,"None",3693,1,4.8
"12816_1",14,"All",2719,1,4.8
"12816_1",15,"All",1093,1,4.8
"12816_1",16,"Some",2915,1,4.8
"12816_1",17,"Some",3451,1,4.8
"12816_1",18,"All",1793,1,4.8
"12816_1",19,"None",3270,1,4.8
"12816_1",20,"All",2068,1,4.8
"12816_1",21,"None",2207,1,4.8
"12816_1",22,"All",1460,1,4.8
"12816_1",23,"None",2638,1,4.8
"12816_1",24,"Some",2202,1,4.8
"12816_1",25,"Some",3151,1,4.8
"12816_1",26,"None",2448,1,4.8
"12816_1",27,"None",5174,1,4.8
"12816_1",28,"Some",4529,1,4.8
"12816_1",29,"None",2667,1,4.8
"12816_1",30,"None",2472,1,4.8
"12816_2",1,"Some",3838,1,4.94
"12816_2",2,"None",4105,1,4.94
"12816_2",3,"None",5297,0,4.94
"12816_2",4,"All",11895,1,4.94
"12816_2",5,"Some",2327,1,4.94
"12816_2",6,"Some",2860,1,4.94
"12816_2",7,"Some",2596,1,4.94
"12816_2",8,"All",852,1,4.94
"12816_2",9,"Some",2579,1,4.94
"12816_2",10,"None",2779,1,4.94
"12816_2",11,"All",7057,0,4.94
"12816_2",12,"All",3899,1,4.94
"12816_2",13,"All",1388,1,4.94
"12816_2",14,"None",5169,1,4.94
"12816_2",15,"None",6429,1,4.94
"12816_2",16,"All",2062,1,4.94
"12816_2",17,"All",2057,1,4.94
"12816_2",18,"None",2255,1,4.94
"12816_2",19,"All",1908,1,4.94
"12816_2",20,"Some",2580,1,4.94
"12816_2",21,"Some",4587,1,4.94
"12816_2",22,"None",7191,1,4.94
"12816_2",23,"None",4170,1,4.94
"12816_2",24,"Some",2215,1,4.94
"12816_2",25,"All",1950,1,4.94
"12816_2",26,"None",2387,1,4.94
"12816_2",27,"Some",1378,1,4.94
"12816_2",28,"All",1367,1,4.94
"12816_2",29,"Some",2817,1,4.94
"12816_2",30,"None",3898,1,4.94
"12816_3",2,"None",4671,1,4.4
"12816_3",3,"None",4045,1,4.4
"12816_3",4,"All",2186,1,4.4
"12816_3",5,"Some",5279,1,4.4
"12816_3",6,"Some",2282,1,4.4
"12816_3",7,"All",2521,1,4.4
"12816_3",8,"All",1333,1,4.4
"12816_3",9,"Some",2128,1,4.4
"12816_3",10,"None",3728,1,4.4
"12816_3",11,"None",1641,1,4.4
"12816_3",12,"All",2225,1,4.4
"12816_3",13,"All",1340,0,4.4
"12816_3",14,"None",3650,1,4.4
"12816_3",15,"All",1436,0,4.4
"12816_3",16,"Some",2855,1,4.4
"12816_3",17,"All",2539,1,4.4
"12816_3",18,"All",4018,1,4.4
"12816_3",19,"None",3397,1,4.4
"12816_3",20,"Some",4345,1,4.4
"12816_3",21,"Some",1148,1,4.4
"12816_3",22,"Some",4692,1,4.4
"12816_3",23,"Some",2448,1,4.4
"12816_3",24,"None",3147,1,4.4
"12816_3",25,"None",2497,1,4.4
"12816_3",26,"All",1267,1,4.4
"12816_3",27,"Some",1842,1,4.4
"12816_3",28,"None",2317,1,4.4
"12816_3",29,"Some",1867,1,4.4
"12816_3",30,"All",2583,1,4.4
"12816_4",1,"None",5909,0,3.01
"12816_4",2,"Some",4176,0,3.01
"12816_4",3,"None",4465,1,3.01
"12816_4",4,"All",4743,1,3.01
"12816_4",5,"Some",3302,1,3.01
"12816_4",6,"None",1969,0,3.01
"12816_4",7,"None",2790,0,3.01
"12816_4",8,"None",3063,0,3.01
"12816_4",9,"All",2408,0,3.01
"12816_4",10,"Some",2383,0,3.01
"12816_4",11,"Some",5240,1,3.01
"12816_4",12,"None",3348,0,3.01
"12816_4",13,"Some",10206,0,3.01
"12816_4",14,"Some",3846,0,3.01
"12816_4",15,"None",3994,0,3.01
"12816_4",16,"Some",10214,0,3.01
"12816_4",17,"All",2576,1,3.01
"12816_4",18,"Some",4051,0,3.01
"12816_4",19,"None",4213,0,3.01
"12816_4",20,"All",2868,0,3.01
"12816_4",22,"All",7045,0,3.01
"12816_4",23,"All",3621,1,3.01
"12816_4",25,"All",3672,1,3.01
"12816_4",27,"Some",3834,0,3.01
"12816_4",28,"None",7270,0,3.01
"12816_4",29,"All",10405,0,3.01
"12816_5",1,"None",3736,0,3.32
"12816_5",2,"Some",3764,0,3.32
"12816_5",3,"Some",12578,0,3.32
"12816_5",4,"All",3745,1,3.32
"12816_5",5,"Some",2253,1,3.32
"12816_5",6,"None",1935,1,3.32
"12816_5",9,"All",1596,0,3.32
"12816_5",10,"Some",2945,0,3.32
"12816_5",11,"None",3388,0,3.32
"12816_5",12,"Some",2221,0,3.32
"12816_5",13,"All",3819,0,3.32
"12816_5",14,"None",3278,0,3.32
"12816_5",15,"All",3190,0,3.32
"12816_5",17,"All",3477,1,3.32
"12816_5",18,"None",2870,0,3.32
"12816_5",19,"All",3873,1,3.32
"12816_5",20,"None",2175,0,3.32
"12816_5",21,"All",4062,1,3.32
"12816_5",22,"Some",4685,1,3.32
"12816_5",23,"All",5869,1,3.32
"12816_5",24,"None",3705,1,3.32
"12816_5",25,"All",4892,0,3.32
"12816_5",26,"None",3443,1,3.32
"12816_5",27,"Some",7358,1,3.32
"12816_5",28,"Some",4577,1,3.32
"12816_5",29,"None",3923,1,3.32
"12816_5",30,"Some",6647,0,3.32
"12816_6",1,"Some",2282,0,4.04
"12816_6",2,"None",5883,0,4.04
"12816_6",3,"None",2895,0,4.04
"12816_6",4,"All",2307,0,4.04
"12816_6",5,"None",2313,0,4.04
"12816_6",6,"None",1944,0,4.04
"12816_6",7,"Some",2935,0,4.04
"12816_6",8,"All",1613,1,4.04
"12816_6",9,"All",3138,1,4.04
"12816_6",10,"None",1796,0,4.04
"12816_6",11,"Some",1886,0,4.04
"12816_6",12,"None",2803,0,4.04
"12816_6",13,"Some",1216,0,4.04
"12816_6",14,"All",949,1,4.04
"12816_6",15,"All",945,1,4.04
"12816_6",16,"All",1103,1,4.04
"12816_6",18,"All",5285,1,4.04
"12816_6",19,"Some",1239,0,4.04
"12816_6",20,"Some",1901,0,4.04
"12816_6",21,"All",1767,1,4.04
"12816_6",22,"All",1422,1,4.04
"12816_6",23,"Some",1644,1,4.04
"12816_6",24,"None",1631,0,4.04
"12816_6",25,"None",4595,0,4.04
"12816_6",26,"Some",7102,0,4.04
"12816_6",27,"Some",2153,0,4.04
"12816_6",29,"None",2204,0,4.04
"12816_6",30,"Some",1617,0,4.04
"12816_6(2)",1,"All",4277,0,3.73
"12816_6(2)",2,"None",4146,0,3.73
"12816_6(2)",3,"None",3928,1,3.73
"12816_6(2)",4,"All",3259,1,3.73
"12816_6(2)",5,"All",2723,1,3.73
"12816_6(2)",6,"All",2217,0,3.73
"12816_6(2)",7,"None",2430,0,3.73
"12816_6(2)",8,"None",2865,0,3.73
"12816_6(2)",9,"Some",3147,0,3.73
"12816_6(2)",10,"None",3112,0,3.73
"12816_6(2)",11,"Some",3347,0,3.73
"12816_6(2)",12,"Some",3271,0,3.73
"12816_6(2)",13,"All",3038,1,3.73
"12816_6(2)",14,"All",2841,1,3.73
"12816_6(2)",15,"All",5859,1,3.73
"12816_6(2)",16,"Some",2849,0,3.73
"12816_6(2)",17,"All",2070,1,3.73
"12816_6(2)",18,"None",4103,1,3.73
"12816_6(2)",19,"Some",1734,0,3.73
"12816_6(2)",20,"Some",1926,0,3.73
"12816_6(2)",21,"None",3786,1,3.73
"12816_6(2)",22,"None",1590,0,3.73
"12816_6(2)",23,"Some",2798,0,3.73
"12816_6(2)",24,"Some",2171,1,3.73
"12816_6(2)",25,"None",2278,1,3.73
"12816_6(2)",26,"None",4213,0,3.73
"12816_6(2)",27,"Some",3113,0,3.73
"12816_6(2)",28,"All",3834,0,3.73
"12816_6(2)",29,"All",3172,1,3.73
"12816_6(2)",30,"Some",2717,1,3.73
"12916_1",1,"All",9421,1,3.11
"12916_1",2,"Some",5574,1,3.11
"12916_1",3,"Some",6932,0,3.11
"12916_1",4,"All",6811,0,3.11
"12916_1",5,"Some",5125,0,3.11
"12916_1",6,"None",7111,0,3.11
"12916_1",7,"Some",4738,0,3.11
"12916_1",8,"Some",4807,0,3.11
"12916_1",9,"All",2307,1,3.11
"12916_1",10,"None",4751,1,3.11
"12916_1",11,"Some",4043,1,3.11
"12916_1",12,"None",4177,0,3.11
"12916_1",13,"All",2340,0,3.11
"12916_1",14,"All",5539,1,3.11
"12916_1",15,"All",1793,1,3.11
"12916_1",16,"None",3823,0,3.11
"12916_1",17,"All",8344,1,3.11
"12916_1",18,"All",1831,0,3.11
"12916_1",19,"None",4438,0,3.11
"12916_1",20,"Some",2668,1,3.11
"12916_1",21,"All",1346,1,3.11
"12916_1",22,"None",4997,0,3.11
"12916_1",23,"Some",2508,1,3.11
"12916_1",24,"None",2121,0,3.11
"12916_1",25,"Some",1441,0,3.11
"12916_1",26,"Some",1324,0,3.11
"12916_1",27,"None",3489,0,3.11
"12916_1",28,"All",3670,0,3.11
"12916_1",29,"None",2496,0,3.11
"12916_1",30,"None",504,0,3.11
