"subj_idx","age","trial_num","trial_type","rt","response"
"12416_6",4.7447,26,"some",2.395,1
"12416_6",4.7447,27,"none",1.434,1
"12416_6",4.7447,28,"all",1.641,1
"12416_6",4.7447,29,"none",2.964,1
"12416_6",4.7447,30,"all",1.661,1
"12416_7",3.27995,1,"some",10.278,0
"12416_7",3.27995,2,"none",11.128,0
"12416_7",3.27995,3,"some",8.054,0
"12416_7",3.27995,4,"none",7.452,0
"12416_7",3.27995,5,"some",3.924,0
"12416_7",3.27995,6,"some",4.491,1
"12416_7",3.27995,7,"all",4.401,1
"12416_7",3.27995,8,"all",4.093,1
"12416_7",3.27995,9,"all",6.709,1
"12416_7",3.27995,10,"all",3.395,1
"12416_7",3.27995,11,"some",4.362,0
"12416_7",3.27995,12,"some",2.341,0
"12416_7",3.27995,13,"none",3.449,0
"12416_7",3.27995,14,"none",6.843,0
"12416_7",3.27995,15,"all",4.382,1
"12416_7",3.27995,16,"some",3.37,0
"12416_7",3.27995,17,"all",7.155,1
"12416_7",3.27995,18,"all",4.511,1
"12416_7",3.27995,19,"none",2.763,0
"12416_7",3.27995,20,"all",6.774,1
"12416_7",3.27995,21,"none",9.133,0
"12416_7",3.27995,22,"some",2.559,0
"12416_7",3.27995,23,"all",3.203,1
"12416_7",3.27995,24,"some",5.826,0
"12416_7",3.27995,25,"some",4.164,0
"12416_7",3.27995,26,"none",4.196,0
"12416_7",3.27995,27,"none",9.125,0
"12416_7",3.27995,28,"none",3.156,0
"12416_7",3.27995,29,"none",3.012,0
"12416_7",3.27995,30,"all",2.464,1
"12416_8",3.50719,1,"none",4.194,0
"12416_8",3.50719,2,"all",2.648,1
"12416_8",3.50719,3,"some",2.483,0
"12416_8",3.50719,4,"some",2.742,0
"12416_8",3.50719,5,"some",3.242,0
"12416_8",3.50719,6,"none",1.773,0
"12416_8",3.50719,7,"all",3.922,1
"12416_8",3.50719,8,"all",4.609,1
"12416_8",3.50719,9,"all",1.875,1
"12416_8",3.50719,10,"all",1.807,1
"12416_8",3.50719,11,"none",1.575,0
"12416_8",3.50719,12,"none",4.169,0
"12416_8",3.50719,13,"some",2.936,0
"12416_8",3.50719,14,"none",4.593,1
"12416_8",3.50719,15,"none",3.317,0
"12416_8",3.50719,16,"all",1.879,1
"12416_8",3.50719,17,"some",1.992,0
"12416_8",3.50719,19,"some",5.124,0
"12416_8",3.50719,20,"none",2.013,0
"12416_8",3.50719,21,"some",2.462,0
"12416_8",3.50719,22,"some",2.502,0
"12416_8",3.50719,23,"none",6.932,1
"12416_8",3.50719,24,"none",9.307,1
"12416_8",3.50719,25,"none",5.248,1
"12416_8",3.50719,26,"all",3.181,0
"12416_8",3.50719,27,"all",3.74,1
"12416_8",3.50719,28,"some",3.712,0
"12416_8",3.50719,29,"some",1.737,0
"12416_8",3.50719,30,"all",3.734,1
"12416_9",4.72005,2,"some",4.403,0
"12416_9",4.72005,3,"some",1.743,0
"12416_9",4.72005,5,"none",3.159,0
"12416_10",3.73443,1,"some",6.392,0
"12416_10",3.73443,2,"none",11.846,1
"12416_10",3.73443,3,"all",6.318,1
"12416_10",3.73443,4,"some",7.761,0
"12416_10",3.73443,5,"all",4.756,1
"12416_10",3.73443,6,"none",9.342,1
"12416_10",3.73443,7,"some",5.076,0
"12416_10",3.73443,8,"some",6.549,0
"12416_10",3.73443,9,"some",4.596,0
"12416_10",3.73443,10,"none",8.697,1
"12416_10",3.73443,11,"all",4.76,1
"12416_10",3.73443,12,"none",6.996,1
"12416_10",3.73443,13,"none",5.523,1
"12416_10",3.73443,14,"some",7.584,0
"12416_10",3.73443,15,"some",3.994,0
"12416_10",3.73443,16,"all",3.489,1
"12416_10",3.73443,17,"some",5.885,0
"12416_10",3.73443,18,"all",10.985,1
"12416_10",3.73443,19,"none",5.025,1
"12416_10",3.73443,20,"all",4.462,1
"12416_10",3.73443,21,"none",7.322,1
"12416_10",3.73443,22,"none",4.374,1
"12416_10",3.73443,23,"none",4.5,1
"12416_10",3.73443,24,"none",6.837,1
"12416_10",3.73443,25,"some",2.965,0
"12416_10",3.73443,26,"all",2.601,1
"12416_10",3.73443,27,"all",5.404,1
"12416_10",3.73443,28,"some",2.965,0
"12416_10",3.73443,29,"all",4.703,1
"12416_10",3.73443,30,"all",3.3,1
"12416_11",4.78029,1,"all",1.663,0
"12416_11",4.78029,2,"all",1.666,1
"12416_11",4.78029,3,"none",6.508,0
"12416_11",4.78029,4,"all",2.525,1
"12416_11",4.78029,5,"none",4.764,0
"12416_11",4.78029,6,"some",4.258,1
"12416_11",4.78029,7,"all",2.571,1
"12416_11",4.78029,8,"some",1.353,0
"12416_11",4.78029,9,"some",3.373,1
"12416_11",4.78029,10,"some",1.032,1
"12416_11",4.78029,11,"none",6.482,1
"12416_11",4.78029,12,"none",4.899,0
"12416_11",4.78029,13,"all",1.608,1
"12416_11",4.78029,14,"all",5.74,1
"12416_11",4.78029,15,"none",10.958,0
"12416_11",4.78029,16,"all",7.117,1
"12416_11",4.78029,17,"all",2.33,1
"12416_11",4.78029,18,"none",4.567,0
"12416_11",4.78029,19,"some",1.487,1
"12416_11",4.78029,20,"none",3.532,0
"12416_11",4.78029,21,"none",2.357,0
"12416_11",4.78029,22,"none",4.839,0
"12416_11",4.78029,23,"some",2.962,1
"12416_11",4.78029,24,"some",3.247,1
"12416_11",4.78029,25,"some",6.192,1
"12416_11",4.78029,26,"some",3.009,1
"12416_11",4.78029,27,"all",3.295,1
"12416_11",4.78029,28,"some",1.347,1
"12416_11",4.78029,29,"all",2.438,1
"12416_11",4.78029,30,"none",2.965,0
"12416_12",3.57837,1,"some",4.939,1
"12416_12",3.57837,2,"none",1.335,0
"12416_12",3.57837,3,"none",5.9,0
"12416_12",3.57837,4,"some",5.295,1
"12416_12",3.57837,5,"none",6.21,0
"12416_12",3.57837,6,"none",1.867,0
"12416_12",3.57837,7,"some",1.352,0
"12416_12",3.57837,8,"some",1.822,0
"12416_12",3.57837,9,"none",7.569,1
"12416_12",3.57837,10,"none",4.499,0
"12416_12",3.57837,11,"some",2.215,0
"12416_12",3.57837,12,"all",2.192,0
"12416_12",3.57837,13,"none",1.628,0
"12416_12",3.57837,14,"none",2.703,0
"12416_12",3.57837,15,"all",1.998,1
"12416_12",3.57837,16,"all",2.747,1
"12416_12",3.57837,17,"all",2.745,1
"12416_12",3.57837,18,"some",5.14,0
"12416_12",3.57837,19,"all",4.127,1
"12416_12",3.57837,21,"all",2.114,1
"12416_12",3.57837,22,"none",2.377,0
"12416_12",3.57837,23,"some",1.422,0
"12416_12",3.57837,24,"all",1.855,1
"12416_12",3.57837,26,"all",4.564,1
"12416_12",3.57837,27,"some",4.703,0
"12416_12",3.57837,28,"all",2.679,1
"12416_13",3.75086,1,"none",1.842,0
"12416_13",3.75086,2,"all",3.015,0
"12416_13",3.75086,3,"none",8.633,0
"12416_13",3.75086,4,"none",4.081,0
"12416_13",3.75086,5,"all",7.612,1
"12416_13",3.75086,6,"some",3.498,0
"12416_13",3.75086,7,"none",4.975,0
"12416_13",3.75086,8,"none",3.566,0
"12416_13",3.75086,9,"some",4.527,0
"12416_13",3.75086,10,"some",3.913,0
"12416_13",3.75086,11,"all",5.436,1
"12416_13",3.75086,12,"all",4.016,1
"12416_13",3.75086,13,"some",4.051,0
"12416_13",3.75086,14,"some",3.557,0
"12416_13",3.75086,15,"some",3.35,0
"12416_13",3.75086,16,"none",9.24,0
"12416_13",3.75086,17,"some",3.296,0
"12416_13",3.75086,18,"all",3.773,1
"12416_13",3.75086,19,"none",6.108,0
"12416_13",3.75086,20,"some",6.293,0
"12416_13",3.75086,21,"none",3.117,0
"12416_13",3.75086,22,"all",2.017,1
"12416_13",3.75086,23,"none",4.793,0
"12416_13",3.75086,24,"all",2.123,1
"12416_13",3.75086,25,"none",3.622,0
"12416_13",3.75086,26,"all",4.239,1
"12416_13",3.75086,27,"all",2.04,1
"12416_13",3.75086,28,"some",4.427,0
"12416_13",3.75086,29,"all",4.596,1
"12416_13",3.75086,30,"some",1.611,0
"12416_14",3.95619,1,"some",3.754,0
"12416_14",3.95619,2,"some",8.784,0
"12416_14",3.95619,3,"all",3.747,0
"12416_14",3.95619,4,"all",2.545,1
"12416_14",3.95619,5,"none",2.874,0
"12416_14",3.95619,6,"all",0.956,1
"12416_14",3.95619,7,"some",1.827,0
"12416_14",3.95619,8,"all",1.797,1
"12416_14",3.95619,9,"none",1.213,0
"12416_14",3.95619,10,"all",1.158,1
"12416_14",3.95619,11,"some",1.267,0
"12416_14",3.95619,12,"none",1.047,0
"12416_14",3.95619,13,"none",1.03,0
"12416_14",3.95619,14,"some",0.855,0
"12416_14",3.95619,15,"all",1.176,1
"12416_14",3.95619,16,"none",1.657,0
"12416_14",3.95619,17,"all",1.037,1
"12416_14",3.95619,18,"some",1.414,0
"12416_14",3.95619,19,"none",1.708,0
"12416_14",3.95619,20,"some",0.832,0
"12416_14",3.95619,21,"all",1.997,1
"12416_14",3.95619,22,"some",0.987,0
"12416_14",3.95619,23,"none",1.203,0
"12416_14",3.95619,24,"some",1.411,0
"12416_14",3.95619,25,"all",1.46,1
"12416_14",3.95619,26,"some",2.192,0
"12416_14",3.95619,27,"none",2.076,0
"12416_14",3.95619,28,"none",1.276,0
"12416_14",3.95619,29,"none",1.425,0
"12416_14",3.95619,30,"all",1.152,1
"12416_15",3.95619,1,"all",3.078,1
"12416_15",3.95619,2,"none",3.861,0
"12416_15",3.95619,3,"none",2.201,1
"12416_15",3.95619,4,"all",2.136,1
"12416_15",3.95619,5,"none",1.419,1
"12416_15",3.95619,6,"some",2.204,0
"12416_15",3.95619,7,"none",1.821,1
"12416_15",3.95619,8,"some",3.409,0
"12416_15",3.95619,9,"some",1.72,0
"12416_15",3.95619,10,"all",1.893,1
"12416_15",3.95619,11,"all",1.027,1
"12416_15",3.95619,12,"none",1.981,1
"12416_15",3.95619,13,"some",1.997,0
"12416_15",3.95619,14,"all",1.111,1
"12416_15",3.95619,15,"all",1.984,0
"12416_15",3.95619,16,"all",1.859,1
"12416_15",3.95619,17,"some",1.554,0
"12416_15",3.95619,18,"some",1.56,0
"12416_15",3.95619,19,"some",1.881,0
"12416_15",3.95619,20,"some",1.301,0
"12416_15",3.95619,21,"all",2.114,0
"12416_15",3.95619,22,"none",3.543,1
"12416_15",3.95619,23,"some",1.423,0
"12416_15",3.95619,24,"all",1.786,1
"12416_15",3.95619,25,"none",3.568,1
"12416_15",3.95619,26,"some",1.796,0
"12416_15",3.95619,27,"some",1.312,0
"12416_15",3.95619,28,"none",2.136,1
"12416_15",3.95619,29,"none",2.664,1
"12416_15",3.95619,30,"none",3.473,1
"TM008",3.44969,1,"all",10.198,1
"TM008",3.44969,2,"none",8.161,0
"TM008",3.44969,3,"none",7.577,1
"TM008",3.44969,4,"all",3.735,0
"TM008",3.44969,5,"all",3.03,1
"TM008",3.44969,7,"none",2.088,0
"TM008",3.44969,8,"all",13.055,1
"TM008",3.44969,9,"none",3.262,0
"TM008",3.44969,10,"all",2.741,1
"TM008",3.44969,11,"some",2.533,0
"TM008",3.44969,13,"all",8.37,0
"TM008",3.44969,14,"all",1.87,1
"TM008",3.44969,15,"some",3.93,0
"TM008",3.44969,16,"all",3.313,1
"TM008",3.44969,17,"none",2.706,0
"TM008",3.44969,18,"some",4.882,0
"TM008",3.44969,20,"some",3.308,0
"TM008",3.44969,21,"none",1.426,0
"TM008",3.44969,22,"all",1.573,1
"TM008",3.44969,23,"some",4.613,0
"TM008",3.44969,24,"some",9.751,0
"TM008",3.44969,26,"some",2.411,0
"TM008",3.44969,27,"some",2.519,0
"TM008",3.44969,28,"some",2.055,0
"TM008",3.44969,29,"all",1.607,1
"TM008",3.44969,30,"none",4.367,0
"TM009",3.43874,1,"all",2.379,1
"TM009",3.43874,2,"some",2.353,1
"TM009",3.43874,3,"none",2.089,1
"TM009",3.43874,4,"all",2.434,1
"TM009",3.43874,5,"none",1.588,1
"TM009",3.43874,6,"all",1.313,1
"TM009",3.43874,7,"all",1.779,1
"TM009",3.43874,8,"none",1.65,1
"TM009",3.43874,9,"all",5.471,1
"TM009",3.43874,10,"some",2.182,1
"TM009",3.43874,11,"none",1.94,1
"TM009",3.43874,12,"some",2.158,1
"TM009",3.43874,13,"none",3.306,0
"TM009",3.43874,14,"some",2.337,1
"TM009",3.43874,15,"all",1.608,1
"TM009",3.43874,16,"none",2.585,1
"TM009",3.43874,17,"none",2.558,1
"TM009",3.43874,18,"some",1.521,1
"TM009",3.43874,19,"all",4.178,1
"TM010",3.26626,1,"none",4.408,0
"TM010",3.26626,2,"none",2.437,0
"TM010",3.26626,3,"some",2.34,0
"TM010",3.26626,4,"all",5.313,1
"TM010",3.26626,5,"none",2.825,0
"TM010",3.26626,6,"none",2.366,0
"TM010",3.26626,7,"all",7.168,1
"TM010",3.26626,8,"none",4.554,0
"TM010",3.26626,9,"all",4.04,1
"TM010",3.26626,10,"all",4.589,1
"TM010",3.26626,11,"all",3.586,1
"TM010",3.26626,12,"some",6.88,0
"TM010",3.26626,13,"some",2.493,0
"TM010",3.26626,14,"all",1.886,0
"TM010",3.26626,15,"none",1.613,0
"TM010",3.26626,16,"some",2.137,0
"TM010",3.26626,17,"none",3.912,0
"TM010",3.26626,18,"all",11.265,1
"TM010",3.26626,19,"all",3.947,1
"TM010",3.26626,20,"some",6.055,0
"TM010",3.26626,21,"none",2.645,0
"TM010",3.26626,22,"none",4.324,0
"TM010",3.26626,23,"all",11.218,1
"TM010",3.26626,24,"some",2.902,0
"TM010",3.26626,25,"some",4.912,1
"TM010",3.26626,26,"some",5.405,0
"TM010",3.26626,27,"some",5.31,0
"TM010",3.26626,28,"all",13.138,1
"TM010",3.26626,29,"some",8.458,0
"TM010",3.26626,30,"none",6.305,1
"TM011",3.52088,1,"none",8.928,0
"TM011",3.52088,2,"all",9.326,1
"TM011",3.52088,3,"all",4.129,1
"TM011",3.52088,4,"none",4.06,0
"TM011",3.52088,5,"some",4.137,1
"TM011",3.52088,6,"none",2.076,0
"TM011",3.52088,7,"none",2.266,0
"TM011",3.52088,8,"some",3.863,0
"12616_1",3.58658,1,"none",5.864,0
"12616_1",3.58658,2,"all",7.463,0
"12616_1",3.58658,3,"none",6.825,0
"12616_1",3.58658,4,"some",5.399,0
"12616_1",3.58658,5,"some",3.836,0
"12616_1",3.58658,6,"all",5.103,0
"12616_1",3.58658,7,"some",6.729,1
"12616_1",3.58658,8,"none",6.335,0
"12616_1",3.58658,9,"some",13.707,0
"12616_1",3.58658,10,"all",5.298,1
"12616_1",3.58658,11,"none",2.837,0
"12616_1",3.58658,12,"none",3.306,0
"12616_1",3.58658,13,"some",5.393,0
"12616_1",3.58658,14,"all",2.573,1
"12616_1",3.58658,15,"none",4.49,0
"12616_1",3.58658,16,"none",4.601,0
"12616_1",3.58658,17,"all",2.755,1
"12616_1",3.58658,18,"all",2.464,1
"12616_1",3.58658,19,"some",4.511,0
"12616_1",3.58658,20,"all",3.197,1
"12616_1",3.58658,21,"some",3.473,0
"12616_1",3.58658,22,"none",3.523,0
"12616_1",3.58658,23,"some",2.419,0
"12616_1",3.58658,24,"some",2.01,0
"12616_1",3.58658,25,"some",3.748,0
"12616_1",3.58658,26,"all",4.567,1
"12616_1",3.58658,27,"all",4.014,1
"12616_1",3.58658,28,"none",4.364,0
"12616_1",3.58658,29,"all",4.351,1
"12616_1",3.58658,30,"none",2.676,0
"12616_2",3.55921,1,"none",3.685,0
"12616_2",3.55921,2,"some",4.31,0
"12616_2",3.55921,3,"some",1.296,0
"12616_2",3.55921,4,"all",2.783,1
"12616_2",3.55921,5,"none",2.661,0
"12616_2",3.55921,6,"some",2.245,0
"12616_2",3.55921,7,"some",6.096,1
"12616_2",3.55921,8,"all",2.341,1
"12616_2",3.55921,9,"none",2.345,0
"12616_2",3.55921,10,"some",2.264,0
"12616_2",3.55921,11,"some",1.125,0
"12616_2",3.55921,12,"none",1.856,0
"12616_2",3.55921,13,"none",4.614,0
"12616_2",3.55921,14,"all",2.736,1
"12616_2",3.55921,15,"some",1.367,0
"12616_2",3.55921,16,"all",2.499,1
"12616_2",3.55921,17,"all",1.548,1
"12616_2",3.55921,18,"all",1.332,1
"12616_2",3.55921,19,"some",3.197,0
"12616_2",3.55921,20,"all",4.238,1
"12616_2",3.55921,21,"all",1.542,1
"12616_2",3.55921,22,"none",4.044,0
"12616_2",3.55921,23,"some",1.531,0
"12616_2",3.55921,24,"none",3.868,0
"12616_2",3.55921,25,"all",2.836,1
"12616_2",3.55921,26,"none",1.739,0
"12616_2",3.55921,27,"all",0.895,1
"12616_2",3.55921,28,"none",3.581,0
"12616_2",3.55921,29,"some",2.777,0
"12616_2",3.55921,30,"none",2.068,0
"12616_3",3.96167,1,"some",1.809,0
"12616_3",3.96167,2,"some",1.497,0
"12616_3",3.96167,3,"all",1.006,1
"12616_3",3.96167,4,"all",0.73,1
"12616_3",3.96167,5,"none",2.39,0
"12616_3",3.96167,6,"none",2.371,0
"12616_3",3.96167,7,"some",1.269,0
"12616_3",3.96167,8,"all",1.148,1
"12616_3",3.96167,9,"none",2.273,0
"12616_3",3.96167,10,"some",2.649,0
"12616_3",3.96167,11,"all",1.339,1
"12616_3",3.96167,12,"some",4.12,0
"12616_3",3.96167,13,"some",1.769,0
"12616_3",3.96167,14,"some",2.597,0
"12616_3",3.96167,15,"all",1.391,1
"12616_3",3.96167,16,"all",2.903,0
"12616_3",3.96167,17,"none",9.507,0
"12616_3",3.96167,18,"none",8.02,0
"12616_3",3.96167,19,"all",4.738,1
"12616_3",3.96167,20,"none",3.224,0
"12616_3",3.96167,21,"none",2.704,0
"12616_3",3.96167,22,"some",3.439,0
"12616_3",3.96167,23,"all",3.054,1
"12616_3",3.96167,24,"none",5.061,0
"12616_3",3.96167,25,"some",2.848,0
"12616_3",3.96167,26,"all",3.377,0
"12616_3",3.96167,27,"none",4.568,1
"12616_3",3.96167,28,"none",4.852,1
"12616_3",3.96167,29,"some",3.049,0
"12616_3",3.96167,30,"all",5.553,0
"12616_4",4.59959,1,"some",11.088,0
"12616_4",4.59959,2,"none",4.284,0
"12616_4",4.59959,3,"none",2.023,0
"12616_4",4.59959,4,"none",13.774,1
"12616_4",4.59959,5,"all",2.065,1
"12616_4",4.59959,6,"all",3.066,1
"12616_4",4.59959,7,"some",1.875,0
"12616_4",4.59959,8,"some",9.039,0
"12616_4",4.59959,9,"none",3.316,0
"12616_4",4.59959,10,"none",1.788,0
"12616_4",4.59959,11,"all",2.383,1
"12616_4",4.59959,13,"some",4.348,0
"12616_4",4.59959,14,"none",2.528,0
"12616_4",4.59959,15,"some",3.889,0
"12616_4",4.59959,16,"all",2.475,1
"12616_4",4.59959,17,"all",4.963,1
"12616_4",4.59959,18,"all",1.503,1
"12616_4",4.59959,19,"some",2.379,0
"12616_4",4.59959,20,"all",1.89,1
"12616_4",4.59959,21,"some",2.073,0
"12616_4",4.59959,22,"none",1.4,0
"12616_4",4.59959,23,"all",3.077,1
"12616_4",4.59959,24,"some",1.562,0
"12616_4",4.59959,25,"none",3.613,0
"12616_4",4.59959,26,"all",2.623,1
"12616_4",4.59959,27,"some",1.746,0
"12616_4",4.59959,28,"some",1.931,0
"12616_4",4.59959,29,"none",2.624,0
"12616_4",4.59959,30,"all",2.566,1
"12616_5",3.06639,1,"all",4.501,0
"12616_5",3.06639,2,"all",3.713,1
"12616_5",3.06639,3,"some",3.1,0
"12616_5",3.06639,4,"all",3.238,0
"12616_5",3.06639,5,"none",4.827,0
"12616_5",3.06639,6,"all",2.069,1
"12616_5",3.06639,7,"none",2.913,0
"12616_5",3.06639,8,"all",1.149,1
"12616_5",3.06639,9,"some",1.923,0
"12616_5",3.06639,10,"none",3.31,0
"12616_5",3.06639,11,"some",2.405,0
"12616_5",3.06639,12,"none",2.001,0
"12616_5",3.06639,13,"some",5.333,1
"12616_5",3.06639,14,"none",2.321,0
"12616_5",3.06639,15,"all",2.007,1
"12616_5",3.06639,16,"all",2.451,1
"12616_5",3.06639,17,"some",1.642,1
"12616_5",3.06639,18,"none",2.027,0
"12616_5",3.06639,19,"none",1.398,0
"12616_5",3.06639,20,"some",1.272,0
"12616_5",3.06639,21,"all",1.915,0
"12616_5",3.06639,22,"some",2.406,0
"12616_5",3.06639,23,"none",2.407,0
"12616_5",3.06639,24,"all",1.169,0
"12616_5",3.06639,25,"none",3.561,0
"12616_5",3.06639,26,"all",1.158,0
"12616_5",3.06639,27,"none",1.087,0
"12616_5",3.06639,28,"some",3.207,0
"12616_5",3.06639,29,"some",1.771,1
"12616_5",3.06639,30,"some",2.702,1
"TM012",3.29363,1,"all",4.747,1
"TM012",3.29363,3,"all",3.271,1
"TM012",3.29363,4,"all",2.227,1
"TM012",3.29363,5,"all",2.196,1
"TM012",3.29363,6,"some",2.368,0
"TM012",3.29363,7,"some",2.68,0
"TM012",3.29363,8,"none",3.814,1
"TM012",3.29363,9,"some",7.411,0
"TM012",3.29363,10,"all",3.132,1
"TM012",3.29363,11,"all",2.302,1
"TM012",3.29363,12,"some",3.417,0
"TM012",3.29363,13,"none",3.437,0
"TM012",3.29363,14,"some",2.014,0
"TM012",3.29363,15,"none",2.037,1
"TM012",3.29363,16,"none",1.661,0
"TM012",3.29363,17,"none",3.602,1
"TM012",3.29363,18,"some",2.678,0
"TM012",3.29363,19,"some",2.169,0
"TM012",3.29363,20,"some",1.432,0
"TM012",3.29363,21,"some",2.988,0
"12716_2",3.60027,1,"none",8.752,1
"12716_2",3.60027,2,"none",13.659,1
"12716_2",3.60027,3,"all",4.886,1
"12716_2",3.60027,4,"all",2.436,1
"12716_2",3.60027,6,"some",2.153,0
"12716_2",3.60027,7,"some",5.813,0
"12716_2",3.60027,8,"none",6.633,1
"12716_2",3.60027,9,"all",3.257,0
"12716_2",3.60027,10,"none",7.832,1
"12716_2",3.60027,11,"some",4.956,1
"12716_2",3.60027,12,"none",11.788,0
"12716_2",3.60027,13,"some",3.656,1
"12716_2",3.60027,14,"none",10.011,1
"12716_2",3.60027,15,"some",4.023,0
"12716_2",3.60027,16,"none",3.499,1
"12716_2",3.60027,17,"some",4.067,0
"12716_2",3.60027,18,"some",4.016,1
"12716_2",3.60027,19,"some",6.201,0
"12716_2",3.60027,20,"all",0.881,1
"12716_2",3.60027,21,"all",1.432,1
"12716_2",3.60027,22,"all",3.798,1
"12716_2",3.60027,23,"none",5.665,1
"12716_2",3.60027,24,"all",1.534,0
"12716_2",3.60027,25,"all",3.937,0
"12716_2",3.60027,26,"all",3.396,1
"12716_2",3.60027,27,"none",7.662,0
"12716_2",3.60027,28,"all",3.777,0
"12716_2",3.60027,29,"none",3.598,0
"12716_2",3.60027,30,"some",4.062,1
"12716_3",3.01437,1,"some",7.649,0
"12716_3",3.01437,2,"all",3.11,0
"12716_3",3.01437,3,"some",2.78,0
"12716_3",3.01437,4,"none",2.626,0
"12716_3",3.01437,6,"some",1.627,1
"12716_3",3.01437,7,"all",4.385,1
"12716_3",3.01437,8,"none",1.444,0
"12716_3",3.01437,9,"some",3.951,1
"12716_3",3.01437,10,"none",7.236,0
"12716_3",3.01437,11,"some",3.799,0
"12716_3",3.01437,12,"all",3.27,0
"12716_3",3.01437,13,"all",4.655,0
"12716_3",3.01437,14,"some",6.002,0
"12716_3",3.01437,15,"none",2.901,0
"12716_3",3.01437,16,"some",1.665,1
"12716_3",3.01437,17,"all",4.265,0
"12716_3",3.01437,18,"all",8.015,1
"12716_3",3.01437,19,"all",2.279,0
"12716_3",3.01437,20,"some",3.402,0
"12716_3",3.01437,21,"none",4.569,0
"12716_3",3.01437,22,"all",2.472,0
"12716_3",3.01437,23,"none",2.493,0
"12716_3",3.01437,24,"none",2.778,0
"12716_3",3.01437,25,"none",4.177,1
"12716_3",3.01437,26,"some",7.475,0
"12716_3",3.01437,27,"all",2.894,0
"12716_3",3.01437,28,"none",2.816,0
"12716_3",3.01437,29,"none",3.949,1
"12716_3",3.01437,30,"some",1.366,1
"12816_1",4.80493,1,"all",1.581,1
"12816_1",4.80493,2,"some",1.678,0
"12816_1",4.80493,3,"none",5.09,1
"12816_1",4.80493,4,"all",1.576,1
"12816_1",4.80493,5,"some",4.565,1
"12816_1",4.80493,6,"some",4.304,1
"12816_1",4.80493,7,"none",11.026,0
"12816_1",4.80493,8,"all",3.451,1
"12816_1",4.80493,9,"some",3.214,1
"12816_1",4.80493,10,"some",1.75,1
"12816_1",4.80493,11,"all",1.965,1
"12816_1",4.80493,12,"all",8.028,1
"12816_1",4.80493,13,"none",3.693,1
"12816_1",4.80493,14,"all",2.719,1
"12816_1",4.80493,15,"all",1.093,1
"12816_1",4.80493,16,"some",2.915,1
"12816_1",4.80493,17,"some",3.451,1
"12816_1",4.80493,18,"all",1.793,1
"12816_1",4.80493,19,"none",3.27,1
"12816_1",4.80493,20,"all",2.068,1
"12816_1",4.80493,21,"none",2.207,1
"12816_1",4.80493,22,"all",1.46,1
"12816_1",4.80493,23,"none",2.638,1
"12816_1",4.80493,24,"some",2.202,1
"12816_1",4.80493,25,"some",3.151,1
"12816_1",4.80493,26,"none",2.448,1
"12816_1",4.80493,27,"none",5.174,1
"12816_1",4.80493,28,"some",4.529,1
"12816_1",4.80493,29,"none",2.667,1
"12816_1",4.80493,30,"none",2.472,1
"12816_2",4.94456,1,"some",3.838,1
"12816_2",4.94456,2,"none",4.105,1
"12816_2",4.94456,3,"none",5.297,0
"12816_2",4.94456,4,"all",11.895,1
"12816_2",4.94456,5,"some",2.327,1
"12816_2",4.94456,6,"some",2.86,1
"12816_2",4.94456,7,"some",2.596,1
"12816_2",4.94456,8,"all",0.852,1
"12816_2",4.94456,9,"some",2.579,1
"12816_2",4.94456,10,"none",2.779,1
"12816_2",4.94456,11,"all",7.057,0
"12816_2",4.94456,12,"all",3.899,1
"12816_2",4.94456,13,"all",1.388,1
"12816_2",4.94456,14,"none",5.169,1
"12816_2",4.94456,15,"none",6.429,1
"12816_2",4.94456,16,"all",2.062,1
"12816_2",4.94456,17,"all",2.057,1
"12816_2",4.94456,18,"none",2.255,1
"12816_2",4.94456,19,"all",1.908,1
"12816_2",4.94456,20,"some",2.58,1
"12816_2",4.94456,21,"some",4.587,1
"12816_2",4.94456,22,"none",7.191,1
"12816_2",4.94456,23,"none",4.17,1
"12816_2",4.94456,24,"some",2.215,1
"12816_2",4.94456,25,"all",1.95,1
"12816_2",4.94456,26,"none",2.387,1
"12816_2",4.94456,27,"some",1.378,1
"12816_2",4.94456,28,"all",1.367,1
"12816_2",4.94456,29,"some",2.817,1
"12816_2",4.94456,30,"none",3.898,1
"12816_3",4.39699,2,"none",4.671,1
"12816_3",4.39699,3,"none",4.045,1
"12816_3",4.39699,4,"all",2.186,1
"12816_3",4.39699,5,"some",5.279,1
"12816_3",4.39699,6,"some",2.282,1
"12816_3",4.39699,7,"all",2.521,1
"12816_3",4.39699,8,"all",1.333,1
"12816_3",4.39699,9,"some",2.128,1
"12816_3",4.39699,10,"none",3.728,1
"12816_3",4.39699,11,"none",1.641,1
"12816_3",4.39699,12,"all",2.225,1
"12816_3",4.39699,13,"all",1.34,0
"12816_3",4.39699,14,"none",3.65,1
"12816_3",4.39699,15,"all",1.436,0
"12816_3",4.39699,16,"some",2.855,1
"12816_3",4.39699,17,"all",2.539,1
"12816_3",4.39699,18,"all",4.018,1
"12816_3",4.39699,19,"none",3.397,1
"12816_3",4.39699,20,"some",4.345,1
"12816_3",4.39699,21,"some",1.148,1
"12816_3",4.39699,22,"some",4.692,1
"12816_3",4.39699,23,"some",2.448,1
"12816_3",4.39699,24,"none",3.147,1
"12816_3",4.39699,25,"none",2.497,1
"12816_3",4.39699,26,"all",1.267,1
"12816_3",4.39699,27,"some",1.842,1
